2020-06-01 15:02:08,831 [ 1] INFO  Unity: LoadingManager start
2020-06-01 15:12:09,651 [ 1] INFO  Unity: SetDirection:(73, 68, 0)
2020-06-01 15:12:09,652 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:09,761 [ 1] INFO  Unity: SetDirection:(85, 53, 0)
2020-06-01 15:12:09,762 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:09,859 [ 1] INFO  Unity: SetDirection:(94, 35, 0)
2020-06-01 15:12:09,859 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:09,944 [ 1] INFO  Unity: SetDirection:(98, 18, 0)
2020-06-01 15:12:09,944 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,026 [ 1] INFO  Unity: SetDirection:(100, 0, 0)
2020-06-01 15:12:10,027 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,115 [ 1] INFO  Unity: SetDirection:(98, -20, 0)
2020-06-01 15:12:10,116 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,223 [ 1] INFO  Unity: SetDirection:(93, -37, 0)
2020-06-01 15:12:10,224 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,314 [ 1] INFO  Unity: SetDirection:(84, -54, 0)
2020-06-01 15:12:10,316 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,440 [ 1] INFO  Unity: SetDirection:(73, -68, 0)
2020-06-01 15:12:10,441 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,550 [ 1] INFO  Unity: SetDirection:(59, -81, 0)
2020-06-01 15:12:10,551 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,652 [ 1] INFO  Unity: SetDirection:(41, -91, 0)
2020-06-01 15:12:10,653 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,735 [ 1] INFO  Unity: SetDirection:(24, -97, 0)
2020-06-01 15:12:10,736 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,844 [ 1] INFO  Unity: SetDirection:(4, -100, 0)
2020-06-01 15:12:10,844 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:10,935 [ 1] INFO  Unity: SetDirection:(-14, -99, 0)
2020-06-01 15:12:10,936 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:11,031 [ 1] INFO  Unity: SetDirection:(-34, -94, 0)
2020-06-01 15:12:11,032 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:11,119 [ 1] INFO  Unity: SetDirection:(-53, -85, 0)
2020-06-01 15:12:11,120 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:11,225 [ 1] INFO  Unity: SetDirection:(-69, -72, 0)
2020-06-01 15:12:11,226 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:11,298 [ 1] INFO  Unity: SetDirection:(-81, -59, 0)
2020-06-01 15:12:11,299 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:11,414 [ 1] INFO  Unity: SetDirection:(-91, -41, 0)
2020-06-01 15:12:11,415 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:11,450 [ 1] INFO  Unity: Stop
2020-06-01 15:12:11,451 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:11,488 [ 1] INFO  Unity: SetDirection:(-97, -24, 0)
2020-06-01 15:12:11,489 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:11,591 [ 1] INFO  Unity: SetDirection:(-100, -6, 0)
2020-06-01 15:12:11,592 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:11,940 [ 1] INFO  Unity: MoveForward
2020-06-01 15:12:11,941 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:12,853 [ 1] INFO  Unity: TeleportObject: Chacater : [asdsadasdas]  Enter Teleport [6:野外传入点] 
2020-06-01 15:12:13,747 [ 1] INFO  Unity: Stop
2020-06-01 15:12:13,747 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:14,637 [ 1] INFO  Unity: MoveForward
2020-06-01 15:12:14,638 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:15,377 [ 1] INFO  Unity: Stop
2020-06-01 15:12:15,378 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:42,285 [ 1] INFO  Unity: MoveForward
2020-06-01 15:12:42,286 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:42,637 [ 1] INFO  Unity: TeleportObject: Chacater : [asdsadasdas]  Enter Teleport [5:野外->主城] 
2020-06-01 15:12:42,638 [ 1] INFO  Unity: MapTeleportRequest： teleporterIdID 5
2020-06-01 15:12:42,678 [ 1] INFO  Unity: OnMapCharacterLeave:charID:4
2020-06-01 15:12:42,679 [ 1] INFO  Unity: RemoveCharacter:4
2020-06-01 15:12:42,680 [ 1] INFO  Unity: OnMapCharacterEnter: map: 1 count: 3
2020-06-01 15:12:42,682 [ 1] INFO  Unity: AddCharacter:4:asdsadasdas Map:1 Entity:(4:pos:(1227,2604,818),dir:(100,0,0),spd:300
2020-06-01 15:12:42,695 [ 1] INFO  Unity: AddCharacter:2:asdsadasdas Map:1 Entity:(2:pos:(1718,2575,805),dir:(-100,-1,0),spd:0
2020-06-01 15:12:42,697 [ 1] INFO  Unity: AddCharacter:3:离 Map:1 Entity:(3:pos:(2726,2506,805),dir:(-100,4,0),spd:0
2020-06-01 15:12:42,745 [ 1] INFO  Unity: LoadLevel: MainCity
2020-06-01 15:12:42,746 [ 1] INFO  Unity: Character_4_asdsadasdas OnDestroy :ID:4 POS:(2293, 3967, 5) DIR:(-100, -6, 0) SPD:300 
2020-06-01 15:12:43,387 [ 1] INFO  Unity: MoveForward
2020-06-01 15:12:43,388 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:43,592 [ 1] INFO  Unity: LevelLoadCompleted:1
2020-06-01 15:12:43,594 [ 1] INFO  Unity: Stop
2020-06-01 15:12:43,596 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:43,598 [ 1] INFO  Unity: TeleportObject: Chacater : [asdsadasdas]  Enter Teleport [3:主城传入点1] 
2020-06-01 15:12:44,343 [ 1] INFO  Unity: MoveForward
2020-06-01 15:12:44,344 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:45,781 [ 1] INFO  Unity: SetPosition:(1643, 2622, 805)
2020-06-01 15:12:45,782 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:46,015 [ 1] INFO  Unity: SetPosition:(1674, 2657, 805)
2020-06-01 15:12:46,016 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:48,917 [ 1] INFO  Unity: Stop
2020-06-01 15:12:48,918 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:49,542 [ 1] INFO  Unity: OnDestroy NetworkManager.
2020-06-01 15:12:49,543 [ 1] WARN  Unity: CloseConnection(), errorCode: 1007
UnityEngine.Debug:LogWarning(Object)
Network.NetClient:CloseConnection(Int32) (at Assets/Scripts/Network/NetClient.cs:180)
Network.NetClient:OnDestroy() (at Assets/Scripts/Network/NetClient.cs:175)

2020-06-01 15:12:49,548 [ 1] INFO  Unity: Character_4_asdsadasdas OnDestroy :ID:4 POS:(2539, 2657, 805) DIR:(100, 0, 0) SPD:0 
2020-06-01 15:12:49,549 [ 1] INFO  Unity: Character_2_asdsadasdas OnDestroy :ID:2 POS:(1718, 2575, 805) DIR:(-100, -1, 0) SPD:0 
2020-06-01 15:12:49,550 [ 1] INFO  Unity: Character_3_离 OnDestroy :ID:3 POS:(2726, 2506, 805) DIR:(-100, 4, 0) SPD:0 
